Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,46,14,30,DOWNTOWN COMMERCIAL,1270,3,0
2,1,7,9,SLU/CASCADE,1140,3,0
2,9,18,41,QUEEN ANNE,1031,3,0
2,12,22,49,UNIVERSITY,1157,3,0
2,33,5,3,BALLARD SOUTH,1134,3,0
2,12,7,9,QUEEN ANNE,41,3,0
2,53,11,22,ROOSEVELT/RAVENNA,823,3,0
2,33,6,5,CAPITOL HILL,2008,2,0
2,53,18,41,QUEEN ANNE,1522,2,0
2,19,6,5,CAPITOL HILL,1381,4,0
2,1,18,41,QUEEN ANNE,774,3,0
2,12,18,40,QUEEN ANNE,1244,2,0
2,1,18,41,QUEEN ANNE,567,4,0
2,1,18,40,QUEEN ANNE,1806,2,0
2,51,8,11,CAPITOL HILL,741,0,0
2,53,14,29,DOWNTOWN COMMERCIAL,1536,2,0
3,13,8,13,FIRST HILL,669,3,0
2,26,18,41,QUEEN ANNE,0,2,0
2,53,8,12,CAPITOL HILL,143,3,0
2,58,5,2,BALLARD SOUTH,875,3,0
2,33,8,11,CAPITOL HILL,661,2,0
2,53,8,11,CAPITOL HILL,1955,1,0
2,1,13,27,NORTHGATE,1761,2,0
2,53,18,41,QUEEN ANNE,1902,1,0
2,54,5,3,BALLARD SOUTH,1522,2,0
2,53,5,3,BALLARD SOUTH,1724,1,0
2,33,22,48,UNIVERSITY,1522,2,0
2,53,5,2,BALLARD SOUTH,835,1,0
2,26,22,50,ROOSEVELT/RAVENNA,1428,2,0
2,1,22,48,UNIVERSITY,1902,1,0
2,53,5,2,BALLARD SOUTH,661,2,0
2,53,22,48,UNIVERSITY,276,3,0
2,53,7,9,QUEEN ANNE,2008,1,0
1,21,6,5,CAPITOL HILL,553,3,0
2,53,22,49,UNIVERSITY,1836,1,0
2,53,22,49,UNIVERSITY,1428,1,0
2,27,12,23,DOWNTOWN COMMERCIAL,182,3,0
3,15,12,23,DOWNTOWN COMMERCIAL,182,3,0
2,12,22,49,UNIVERSITY,71,3,0
2,12,22,49,UNIVERSITY,2046,2,0
2,12,15,33,NORTHGATE,62,3,0
3,15,8,12,CAPITOL HILL,1866,2,0
3,13,8,12,CAPITOL HILL,1866,2,0
2,19,15,34,NORTHGATE,1890,2,0
1,31,7,8,SLU/CASCADE,1955,2,0
2,54,5,3,BALLARD SOUTH,0,4,0
2,1,5,3,BALLARD SOUTH,1170,2,0
2,12,10,17,FIRST HILL,1494,2,0
2,46,22,48,ROOSEVELT/RAVENNA,1728,2,0
2,12,8,12,CAPITOL HILL,1750,2,0
2,51,7,9,SLU/CASCADE,1699,2,0
3,13,15,33,NORTHGATE,1176,2,0
2,12,22,48,ROOSEVELT/RAVENNA,1530,2,0
2,46,22,50,ROOSEVELT/RAVENNA,981,1,0
2,51,7,10,SLU/CASCADE,1327,2,0
2,46,22,50,ROOSEVELT/RAVENNA,1399,1,0
2,46,5,3,BALLARD SOUTH,1220,2,0
2,46,14,30,DOWNTOWN COMMERCIAL,1138,2,0
2,51,8,13,FIRST HILL,1216,1,0
2,46,14,31,DOWNTOWN COMMERCIAL,1138,2,0
2,44,8,11,CAPITOL HILL,1208,2,0
2,53,18,40,QUEEN ANNE,0,0,0
2,53,18,41,QUEEN ANNE,1076,5,0
2,54,18,40,QUEEN ANNE,1045,2,0
2,53,5,2,BALLARD SOUTH,396,2,0
2,53,22,49,UNIVERSITY,984,1,0
2,1,7,10,SLU/CASCADE,1339,0,0
2,1,22,50,UNIVERSITY,1606,6,0
2,53,22,50,ROOSEVELT/RAVENNA,1522,0,0
2,51,8,13,CAPITOL HILL,1150,1,0
2,1,8,11,CAPITOL HILL,823,1,0
2,53,18,40,QUEEN ANNE,1810,0,0
2,1,8,12,CAPITOL HILL,1244,6,0
2,53,18,40,QUEEN ANNE,1861,0,0
2,53,8,13,CAPITOL HILL,2,1,0
2,53,10,17,FIRST HILL,1339,3,0
2,54,22,48,ROOSEVELT/RAVENNA,697,1,0
2,53,13,27,NORTHGATE,1428,1,0
2,53,10,17,FIRST HILL,0,1,0
2,53,18,41,QUEEN ANNE,1902,0,0
2,53,10,17,FIRST HILL,1973,6,0
2,53,18,40,QUEEN ANNE,1777,5,0
2,12,22,48,UNIVERSITY,1031,2,0
2,1,22,49,UNIVERSITY,768,4,0
2,53,5,2,BALLARD SOUTH,864,4,0
2,1,14,29,DOWNTOWN COMMERCIAL,1339,4,0
2,33,5,3,BALLARD SOUTH,1634,1,0
3,15,14,31,DOWNTOWN COMMERCIAL,911,2,0
2,46,14,31,DOWNTOWN COMMERCIAL,810,2,0
3,15,12,24,DOWNTOWN COMMERCIAL,700,2,0
3,14,12,24,DOWNTOWN COMMERCIAL,700,2,0
2,10,14,31,DOWNTOWN COMMERCIAL,781,3,0
2,53,22,49,UNIVERSITY,1902,6,0
2,53,11,22,ROOSEVELT/RAVENNA,1381,6,0
2,12,10,17,FIRST HILL,581,2,0
3,15,12,24,DOWNTOWN COMMERCIAL,642,2,0
2,1,14,30,DOWNTOWN COMMERCIAL,926,6,0
2,51,12,23,DOWNTOWN COMMERCIAL,1143,0,0
2,53,22,49,UNIVERSITY,1244,6,0
2,53,18,40,QUEEN ANNE,1938,5,0
2,1,22,48,UNIVERSITY,0,5,0
2,46,5,3,BALLARD SOUTH,6,2,0
2,1,5,3,BALLARD SOUTH,392,2,0
2,33,22,49,UNIVERSITY,1699,1,0
1,31,15,33,NORTHGATE,1850,1,0
2,53,10,17,FIRST HILL,117,2,0
2,1,22,48,UNIVERSITY,1662,1,0
2,50,18,40,QUEEN ANNE,1522,1,0
2,19,6,5,CAPITOL HILL,984,0,0
2,54,5,2,BALLARD SOUTH,1699,2,0
3,15,15,34,NORTHGATE,1370,1,0
2,19,8,12,CAPITOL HILL,1130,1,0
2,9,12,23,DOWNTOWN COMMERCIAL,0,3,0
2,51,8,12,CAPITOL HILL,95,6,0
2,53,15,34,NORTHGATE,1054,1,0
2,53,15,34,NORTHGATE,0,1,0
2,33,5,3,BALLARD SOUTH,1606,4,0
2,44,22,50,ROOSEVELT/RAVENNA,1339,4,0
2,46,14,30,DOWNTOWN COMMERCIAL,684,1,0
2,1,13,27,ROOSEVELT/RAVENNA,1244,0,0
2,51,14,30,DOWNTOWN COMMERCIAL,625,1,0
2,12,11,22,ROOSEVELT/RAVENNA,1522,4,0
2,53,5,2,BALLARD SOUTH,1292,6,0
2,51,14,30,DOWNTOWN COMMERCIAL,1572,6,0
2,53,5,2,BALLARD SOUTH,1715,5,0
2,51,14,29,DOWNTOWN COMMERCIAL,1199,6,0
2,53,18,41,QUEEN ANNE,1840,4,0
2,38,5,3,BALLARD SOUTH,1297,5,0
2,10,15,34,NORTHGATE,1561,0,0
3,13,10,17,FIRST HILL,1820,0,0
2,1,10,17,FIRST HILL,1612,0,0
2,51,18,41,QUEEN ANNE,1606,5,0
1,43,18,41,QUEEN ANNE,0,3,0
1,21,8,11,CAPITOL HILL,2048,0,0
2,12,15,33,NORTHGATE,1699,0,0
2,46,14,31,DOWNTOWN COMMERCIAL,1685,0,0
2,51,11,22,ROOSEVELT/RAVENNA,1699,6,0
2,19,14,30,DOWNTOWN COMMERCIAL,1721,0,0
2,33,15,33,NORTHGATE,1428,6,0
3,56,12,24,DOWNTOWN COMMERCIAL,1800,0,0
2,46,14,30,DOWNTOWN COMMERCIAL,1622,0,0
2,46,12,23,DOWNTOWN COMMERCIAL,1603,0,0
2,1,13,27,NORTHGATE,1557,0,0
2,12,5,3,BALLARD SOUTH,1199,0,0
2,46,14,31,DOWNTOWN COMMERCIAL,1534,0,0
2,51,8,12,CAPITOL HILL,1289,0,0
2,54,5,2,BALLARD SOUTH,0,0,0
2,53,5,2,BALLARD SOUTH,0,0,0
2,26,5,3,BALLARD SOUTH,1428,0,0
2,1,5,2,BALLARD SOUTH,1955,5,0
2,51,6,5,CAPITOL HILL,1031,0,0
2,51,18,40,QUEEN ANNE,1199,4,0
2,46,13,27,NORTHGATE,1225,0,0
2,46,14,31,DOWNTOWN COMMERCIAL,1220,0,0
3,13,7,9,QUEEN ANNE,33,6,0
2,46,15,33,NORTHGATE,955,0,0
2,19,15,33,NORTHGATE,955,0,0
2,53,13,27,NORTHGATE,1478,6,0
2,53,8,12,FIRST HILL,905,6,0
2,53,18,40,QUEEN ANNE,741,6,0
2,1,22,48,ROOSEVELT/RAVENNA,1244,4,0
2,53,22,48,ROOSEVELT/RAVENNA,1806,0,0
2,53,11,22,ROOSEVELT/RAVENNA,603,6,0
2,12,18,40,QUEEN ANNE,1699,2,0
2,33,13,27,NORTHGATE,2,0,0
2,46,14,30,DOWNTOWN COMMERCIAL,1555,5,0
2,12,8,12,CAPITOL HILL,1835,6,0
2,1,8,12,CAPITOL HILL,1835,6,0
2,9,8,11,CAPITOL HILL,1786,6,0
2,19,8,11,CAPITOL HILL,1786,6,0
2,46,22,49,UNIVERSITY,101,0,0
2,12,22,49,UNIVERSITY,2093,6,0
3,15,6,5,CAPITOL HILL,1699,6,0
2,33,5,2,BALLARD SOUTH,0,0,0
2,46,14,30,SLU/CASCADE,1866,6,0
3,13,6,5,CAPITOL HILL,2108,5,0
2,53,15,34,NORTHGATE,1428,6,0
2,12,13,27,NORTHGATE,1593,6,0
2,1,5,2,BALLARD SOUTH,1562,6,0
2,46,14,31,DOWNTOWN COMMERCIAL,1460,6,0
2,42,14,30,DOWNTOWN COMMERCIAL,1157,6,0
2,12,7,9,QUEEN ANNE,1326,6,0
2,46,22,50,ROOSEVELT/RAVENNA,1428,6,0
2,33,18,40,QUEEN ANNE,2008,5,0
3,15,14,31,DOWNTOWN COMMERCIAL,1135,6,0
2,18,14,29,DOWNTOWN COMMERCIAL,1199,6,0
2,10,5,2,BALLARD SOUTH,984,0,0
2,46,22,49,UNIVERSITY,1120,6,0
2,9,8,13,CAPITOL HILL,455,6,0
2,46,14,29,DOWNTOWN COMMERCIAL,1076,6,0
3,13,18,40,QUEEN ANNE,747,6,0
2,9,8,13,CAPITOL HILL,1601,5,0
2,46,8,12,CAPITOL HILL,841,6,0
3,13,5,2,BALLARD SOUTH,519,6,0
2,46,14,31,DOWNTOWN COMMERCIAL,625,5,0
2,1,8,12,CAPITOL HILL,39,6,0
2,54,22,48,UNIVERSITY,75,6,0
2,53,14,31,DOWNTOWN COMMERCIAL,1302,5,0
2,1,12,23,DOWNTOWN COMMERCIAL,571,6,0
2,1,5,3,BALLARD SOUTH,863,5,0
2,51,8,13,CAPITOL HILL,2008,4,0
2,53,10,17,FIRST HILL,191,5,0
2,53,18,40,QUEEN ANNE,1806,4,0
2,53,8,11,CAPITOL HILL,276,5,0
2,53,22,48,ROOSEVELT/RAVENNA,0,5,0
2,53,14,29,DOWNTOWN COMMERCIAL,823,4,0
2,10,22,49,UNIVERSITY,864,4,0
2,12,22,49,UNIVERSITY,314,2,0
2,53,8,13,CAPITOL HILL,1806,4,0
2,53,5,3,BALLARD SOUTH,239,5,0
2,1,8,12,CAPITOL HILL,1699,3,0
3,13,14,29,DOWNTOWN COMMERCIAL,2066,5,0
2,33,15,34,NORTHGATE,199,6,0
1,43,15,34,NORTHGATE,2008,4,0
3,13,22,50,ROOSEVELT/RAVENNA,1928,5,0
3,13,8,11,CAPITOL HILL,2033,5,0
2,12,15,34,NORTHGATE,2043,5,0
2,46,18,41,SLU/CASCADE,1656,5,0
2,1,22,50,ROOSEVELT/RAVENNA,354,4,0
2,12,22,49,UNIVERSITY,1244,5,0
2,12,13,27,ROOSEVELT/RAVENNA,1154,5,0
2,54,5,3,BALLARD SOUTH,1902,3,0
2,1,8,12,CAPITOL HILL,143,5,0
2,50,13,27,NORTHGATE,1162,5,0
2,58,15,33,NORTHGATE,0,1,0
2,53,5,2,BALLARD SOUTH,1902,4,0
3,32,8,13,FIRST HILL,965,5,0
2,1,18,40,QUEEN ANNE,741,5,0
2,54,22,50,ROOSEVELT/RAVENNA,858,5,0
2,46,11,22,ROOSEVELT/RAVENNA,809,5,0
2,33,22,48,ROOSEVELT/RAVENNA,1522,3,0
2,53,5,2,BALLARD SOUTH,1806,4,0
2,53,12,23,DOWNTOWN COMMERCIAL,2008,4,0
2,53,5,2,BALLARD SOUTH,1699,4,0
2,53,5,2,BALLARD SOUTH,1658,4,0
2,1,14,29,DOWNTOWN COMMERCIAL,1339,2,0
2,51,6,5,CAPITOL HILL,1724,4,0
2,53,6,5,CAPITOL HILL,945,4,0
2,46,13,26,NORTHGATE,256,5,0
2,53,8,11,CAPITOL HILL,1543,3,0
2,53,7,10,SLU/CASCADE,1301,4,0
2,26,18,40,QUEEN ANNE,984,2,0
2,10,22,49,UNIVERSITY,456,4,0
2,1,12,23,DOWNTOWN COMMERCIAL,984,3,0
2,38,7,9,SLU/CASCADE,1301,1,0
2,53,8,11,CAPITOL HILL,597,4,0
2,33,5,3,BALLARD SOUTH,1157,4,0
2,12,22,48,UNIVERSITY,1633,4,0
2,12,22,49,UNIVERSITY,94,5,0
2,51,6,5,CAPITOL HILL,1649,4,0
2,12,13,27,NORTHGATE,1623,4,0
2,1,18,40,QUEEN ANNE,1018,4,0
2,44,14,30,DOWNTOWN COMMERCIAL,1562,4,0
2,51,14,31,DOWNTOWN COMMERCIAL,1428,3,0
2,46,6,5,CAPITOL HILL,1600,4,0
2,46,15,33,NORTHGATE,1573,4,0
2,51,22,50,ROOSEVELT/RAVENNA,1157,4,0
2,46,15,33,NORTHGATE,1443,4,0
3,56,14,31,DOWNTOWN COMMERCIAL,1281,4,0
2,53,12,25,DOWNTOWN COMMERCIAL,1199,4,0
2,46,15,33,NORTHGATE,1261,4,0
2,53,7,9,QUEEN ANNE,1806,5,0
2,1,18,40,QUEEN ANNE,958,4,0
2,26,7,9,QUEEN ANNE,1157,4,0
2,12,22,48,ROOSEVELT/RAVENNA,958,4,0
2,12,18,40,QUEEN ANNE,1806,3,0
2,33,22,48,UNIVERSITY,1806,3,0
2,1,7,10,SLU/CASCADE,1088,3,0
2,51,14,30,DOWNTOWN COMMERCIAL,1699,3,0
2,33,14,29,DOWNTOWN COMMERCIAL,1428,4,0
2,46,22,49,UNIVERSITY,945,4,0
2,54,18,41,QUEEN ANNE,1199,3,0
2,46,14,29,DOWNTOWN COMMERCIAL,848,4,0
2,10,5,2,BALLARD SOUTH,1606,3,0
2,51,8,11,CAPITOL HILL,1699,3,0
2,53,18,40,QUEEN ANNE,0,4,0
3,14,12,24,DOWNTOWN COMMERCIAL,587,4,0
2,33,18,41,QUEEN ANNE,1606,6,0
2,53,22,49,UNIVERSITY,1292,3,0
2,1,12,23,DOWNTOWN COMMERCIAL,1806,4,0
2,1,15,33,NORTHGATE,1182,3,0
2,51,14,31,DOWNTOWN COMMERCIAL,811,1,0
2,53,6,5,CAPITOL HILL,992,3,0
2,51,7,9,QUEEN ANNE,1011,5,0
2,12,18,40,QUEEN ANNE,857,3,0
2,44,18,40,QUEEN ANNE,1743,3,0
2,1,13,27,NORTHGATE,1241,3,0
2,44,14,29,DOWNTOWN COMMERCIAL,1650,3,0
2,44,14,31,DOWNTOWN COMMERCIAL,1532,3,0
2,46,13,27,NORTHGATE,1425,3,0
2,46,8,12,CAPITOL HILL,1490,3,0
2,53,22,50,ROOSEVELT/RAVENNA,1076,1,0
2,51,14,31,DOWNTOWN COMMERCIAL,761,3,0
2,46,14,29,DOWNTOWN COMMERCIAL,1358,3,0
2,52,5,2,BALLARD SOUTH,2100,2,0
2,38,22,50,ROOSEVELT/RAVENNA,1327,0,0
2,19,22,50,ROOSEVELT/RAVENNA,1327,0,0
2,46,14,29,DOWNTOWN COMMERCIAL,1233,3,0
2,33,5,3,BALLARD SOUTH,958,3,0
2,53,15,33,NORTHGATE,1699,2,0
2,12,18,41,SLU/CASCADE,1816,3,0
3,39,8,11,CAPITOL HILL,0,2,0
2,51,12,23,DOWNTOWN COMMERCIAL,1285,2,0
2,53,18,40,QUEEN ANNE,1806,2,0
2,53,22,49,UNIVERSITY,680,3,0
2,46,22,49,UNIVERSITY,965,3,0
2,53,22,49,UNIVERSITY,1861,3,0
2,12,5,2,BALLARD SOUTH,1257,0,0
2,12,13,26,NORTHGATE,1157,1,0
2,51,6,5,CAPITOL HILL,680,3,0
2,53,8,12,CAPITOL HILL,926,2,0
3,56,12,24,DOWNTOWN COMMERCIAL,586,3,0
2,33,5,2,BALLARD SOUTH,0,3,0
2,51,22,48,UNIVERSITY,1031,2,0
2,19,18,40,QUEEN ANNE,1130,2,0
2,53,14,29,DOWNTOWN COMMERCIAL,1319,1,0
2,53,10,17,FIRST HILL,425,3,0
2,46,18,41,QUEEN ANNE,373,3,0
2,46,18,41,SLU/CASCADE,385,3,0
3,56,10,17,FIRST HILL,1928,2,0
2,33,13,27,NORTHGATE,1606,2,0
2,46,14,30,DOWNTOWN COMMERCIAL,1688,2,0
2,1,14,30,DOWNTOWN COMMERCIAL,1339,2,0
2,46,22,48,ROOSEVELT/RAVENNA,1764,2,0
2,12,8,11,CAPITOL HILL,1775,2,0
3,13,8,12,CAPITOL HILL,792,2,0
2,12,22,50,ROOSEVELT/RAVENNA,1522,2,0
2,46,22,48,ROOSEVELT/RAVENNA,1337,2,0
2,53,22,48,UNIVERSITY,276,0,0
2,33,22,48,UNIVERSITY,276,0,0
2,46,14,30,DOWNTOWN COMMERCIAL,1157,2,0
2,1,15,33,NORTHGATE,1244,2,0
2,53,18,41,SLU/CASCADE,1208,2,0
2,44,22,49,UNIVERSITY,1187,2,0
2,51,5,2,BALLARD SOUTH,1199,1,0
2,53,8,13,CAPITOL HILL,1850,6,0
2,51,8,11,CAPITOL HILL,1053,1,0
2,51,5,2,BALLARD SOUTH,95,3,0
2,19,14,31,DOWNTOWN COMMERCIAL,625,2,0
2,26,13,27,NORTHGATE,1005,2,0
2,51,15,33,NORTHGATE,648,2,0
2,53,13,27,ROOSEVELT/RAVENNA,2008,1,0
2,53,22,48,ROOSEVELT/RAVENNA,95,2,0
2,1,15,34,NORTHGATE,1023,4,0
2,46,22,49,UNIVERSITY,1861,3,0
3,15,14,31,DOWNTOWN COMMERCIAL,966,2,0
2,53,14,30,DOWNTOWN COMMERCIAL,1650,1,0
2,12,8,13,CAPITOL HILL,1724,0,0
2,10,8,11,CAPITOL HILL,1902,6,0
2,50,22,48,ROOSEVELT/RAVENNA,841,2,0
2,1,22,49,UNIVERSITY,1135,1,0
2,53,5,2,BALLARD SOUTH,1048,1,0
2,53,8,11,CAPITOL HILL,1902,6,0
2,53,5,2,BALLARD SOUTH,1642,4,0
2,1,10,17,FIRST HILL,1587,6,0
2,33,15,33,NORTHGATE,1955,1,0
2,33,8,11,CAPITOL HILL,2008,1,0
2,46,14,30,DOWNTOWN COMMERCIAL,665,2,0
2,26,11,22,ROOSEVELT/RAVENNA,661,1,0
2,53,8,11,CAPITOL HILL,474,1,0
2,53,13,27,NORTHGATE,984,1,0
1,43,18,40,QUEEN ANNE,494,2,0
2,51,14,29,DOWNTOWN COMMERCIAL,2061,2,0
2,33,15,34,NORTHGATE,0,2,0
2,44,22,49,UNIVERSITY,1724,1,0
2,46,14,29,DOWNTOWN COMMERCIAL,1627,0,0
2,46,14,31,DOWNTOWN COMMERCIAL,1438,1,0
2,46,14,30,SLU/CASCADE,1695,1,0
3,15,22,48,UNIVERSITY,1590,1,0
2,46,14,30,SLU/CASCADE,1753,1,0
3,15,12,23,DOWNTOWN COMMERCIAL,1360,1,0
2,46,14,31,DOWNTOWN COMMERCIAL,0,1,0
2,19,15,33,NORTHGATE,823,0,0
2,51,14,31,DOWNTOWN COMMERCIAL,1391,1,0
2,44,18,40,QUEEN ANNE,1492,1,0
1,21,8,11,CAPITOL HILL,1562,0,0
2,46,22,49,UNIVERSITY,1332,1,0
2,54,10,17,FIRST HILL,1606,0,0
2,53,14,30,SLU/CASCADE,1143,1,0
2,53,7,9,SLU/CASCADE,487,0,0
2,53,5,2,BALLARD SOUTH,354,4,0
2,1,5,2,BALLARD SOUTH,727,1,0
2,51,14,29,DOWNTOWN COMMERCIAL,823,6,0
2,53,22,49,UNIVERSITY,1428,0,0
2,51,8,12,CAPITOL HILL,2030,5,0
2,51,22,48,UNIVERSITY,1955,0,0
2,26,18,40,QUEEN ANNE,1617,0,0
2,53,14,29,DOWNTOWN COMMERCIAL,1825,0,0
2,53,14,29,DOWNTOWN COMMERCIAL,1443,6,0
2,51,18,40,QUEEN ANNE,209,6,0
2,46,6,5,CAPITOL HILL,863,1,0
2,12,8,13,FIRST HILL,1478,0,0
2,53,8,12,FIRST HILL,1531,4,0
2,46,22,49,UNIVERSITY,840,1,0
2,23,22,48,ROOSEVELT/RAVENNA,586,1,0
2,53,14,31,DOWNTOWN COMMERCIAL,1143,0,0
2,1,7,10,SLU/CASCADE,1562,5,0
2,1,8,13,FIRST HILL,1285,4,0
2,51,7,9,SLU/CASCADE,1339,4,0
2,53,22,49,UNIVERSITY,945,0,0
2,44,14,31,DOWNTOWN COMMERCIAL,601,1,0
3,13,6,5,CAPITOL HILL,221,1,0
2,9,7,9,SLU/CASCADE,2067,0,0
2,44,12,23,DOWNTOWN COMMERCIAL,1244,0,0
2,53,7,9,SLU/CASCADE,1522,0,0
2,12,7,9,SLU/CASCADE,1522,0,0
2,33,18,40,QUEEN ANNE,1244,0,0
2,46,22,48,ROOSEVELT/RAVENNA,1508,0,0
3,56,8,12,CAPITOL HILL,1338,0,0
2,33,14,31,DOWNTOWN COMMERCIAL,1699,4,0
2,19,22,48,UNIVERSITY,1076,0,0
2,53,8,11,CAPITOL HILL,1902,6,0
2,44,12,24,DOWNTOWN COMMERCIAL,1140,0,0
2,1,11,22,ROOSEVELT/RAVENNA,1183,1,0
2,1,5,3,BALLARD SOUTH,625,5,0
2,1,15,33,NORTHGATE,1031,0,0
2,53,13,27,NORTHGATE,1902,5,0
2,53,5,3,BALLARD SOUTH,1806,6,0
2,53,15,33,NORTHGATE,214,0,0
2,1,12,24,DOWNTOWN COMMERCIAL,741,4,0
2,53,14,29,DOWNTOWN COMMERCIAL,1522,6,0
2,33,18,41,QUEEN ANNE,2061,6,0
2,53,18,41,QUEEN ANNE,1599,6,0
2,53,13,27,NORTHGATE,1699,4,0
2,53,11,22,ROOSEVELT/RAVENNA,1058,6,0
2,53,22,49,UNIVERSITY,2008,4,0
2,53,10,17,FIRST HILL,1244,5,0
2,53,22,48,UNIVERSITY,1358,6,0
2,53,8,12,CAPITOL HILL,1715,3,0
2,53,7,9,QUEEN ANNE,1902,5,0
2,53,22,49,UNIVERSITY,697,6,0
2,53,14,29,DOWNTOWN COMMERCIAL,1987,5,0
2,38,8,12,CAPITOL HILL,168,6,0
2,46,8,12,CAPITOL HILL,1568,6,0
2,1,22,48,UNIVERSITY,2061,5,0
2,1,8,13,CAPITOL HILL,1606,4,0
2,53,7,9,QUEEN ANNE,95,5,0
2,53,5,2,BALLARD SOUTH,41,6,0
2,53,22,49,UNIVERSITY,1902,2,0
2,53,14,31,DOWNTOWN COMMERCIAL,661,5,0
2,53,14,31,DOWNTOWN COMMERCIAL,1391,3,0
2,53,18,41,QUEEN ANNE,1650,5,0
2,53,8,12,CAPITOL HILL,1920,5,0
2,54,15,33,NORTHGATE,95,0,0
2,44,22,50,UNIVERSITY,710,0,0
2,54,5,3,BALLARD SOUTH,508,0,0
2,53,11,22,ROOSEVELT/RAVENNA,1381,5,0
2,53,22,48,UNIVERSITY,221,5,0
2,53,8,11,CAPITOL HILL,1938,4,0
2,53,14,29,DOWNTOWN COMMERCIAL,823,5,0
2,53,8,13,FIRST HILL,23,5,0
2,53,10,17,FIRST HILL,1228,4,0
2,53,5,2,BALLARD SOUTH,1606,4,0
2,12,14,30,DOWNTOWN COMMERCIAL,1367,5,0
2,51,7,10,SLU/CASCADE,1076,5,0
2,1,8,13,CAPITOL HILL,1606,3,0
2,1,6,5,CAPITOL HILL,1437,5,0
2,12,22,48,ROOSEVELT/RAVENNA,1522,4,0
2,51,7,10,SLU/CASCADE,1113,5,0
2,51,7,10,SLU/CASCADE,1199,5,0
2,1,7,10,SLU/CASCADE,2118,4,0
2,53,22,49,UNIVERSITY,0,4,0
2,12,12,24,DOWNTOWN COMMERCIAL,581,0,0
2,53,22,48,UNIVERSITY,2037,3,0
3,13,14,29,DOWNTOWN COMMERCIAL,2048,6,0
2,46,13,27,NORTHGATE,1806,6,0
2,53,18,40,QUEEN ANNE,1797,6,0
2,53,8,13,CAPITOL HILL,0,6,0
2,51,8,13,FIRST HILL,741,6,0
2,12,11,22,ROOSEVELT/RAVENNA,1413,6,0
2,51,22,49,UNIVERSITY,1428,6,0
2,12,11,22,ROOSEVELT/RAVENNA,2008,5,0
2,12,8,13,FIRST HILL,1365,6,0
2,33,5,2,BALLARD SOUTH,1076,6,0
2,19,18,40,QUEEN ANNE,984,5,0
2,54,22,48,ROOSEVELT/RAVENNA,827,6,0
1,43,7,9,QUEEN ANNE,741,6,0
2,53,5,2,BALLARD SOUTH,1606,3,0
2,12,22,49,UNIVERSITY,1753,5,0
2,33,13,27,NORTHGATE,0,6,0
2,51,8,12,CAPITOL HILL,0,5,0
2,53,7,10,SLU/CASCADE,2061,3,0
2,38,8,12,CAPITOL HILL,121,5,0
2,53,18,41,SLU/CASCADE,274,6,0
2,44,12,24,DOWNTOWN COMMERCIAL,984,5,0
2,12,8,13,FIRST HILL,394,6,0
3,13,5,2,BALLARD SOUTH,73,6,0
2,53,13,27,NORTHGATE,157,6,0
2,44,22,48,ROOSEVELT/RAVENNA,133,6,0
2,12,8,13,CAPITOL HILL,1915,5,0
2,53,14,31,DOWNTOWN COMMERCIAL,1244,5,0
3,13,8,12,CAPITOL HILL,1865,5,0
2,33,8,11,CAPITOL HILL,143,5,0
2,46,8,12,CAPITOL HILL,1458,5,0
2,33,7,9,QUEEN ANNE,2008,4,0
2,19,8,12,CAPITOL HILL,0,0,0
2,46,13,27,NORTHGATE,1368,5,0
2,46,14,31,DOWNTOWN COMMERCIAL,1522,4,0
2,46,22,49,UNIVERSITY,1208,5,0
2,46,5,2,BALLARD SOUTH,1113,5,0
2,54,14,29,DOWNTOWN COMMERCIAL,1157,4,0
2,33,22,48,UNIVERSITY,1606,1,0
2,12,22,49,UNIVERSITY,1244,4,0
2,1,7,9,QUEEN ANNE,1031,3,0
2,53,8,13,CAPITOL HILL,221,4,0
2,53,22,48,UNIVERSITY,1606,3,0
2,51,7,10,SLU/CASCADE,603,4,0
2,12,15,34,NORTHGATE,1485,3,0
2,51,18,40,QUEEN ANNE,438,5,0
2,1,8,12,CAPITOL HILL,41,5,0
3,13,14,30,SLU/CASCADE,163,5,0
1,21,22,49,UNIVERSITY,231,5,0
2,33,10,17,FIRST HILL,1890,4,0
3,13,7,9,SLU/CASCADE,1782,4,0
2,46,22,50,ROOSEVELT/RAVENNA,1675,4,0
2,12,22,48,ROOSEVELT/RAVENNA,1428,3,0
2,53,15,34,NORTHGATE,1806,2,0
2,53,15,34,NORTHGATE,1806,6,0
2,53,22,48,UNIVERSITY,290,4,0
2,33,22,48,UNIVERSITY,95,3,0
2,53,22,48,UNIVERSITY,1902,3,0
2,12,18,41,QUEEN ANNE,1909,1,0
2,51,7,9,SLU/CASCADE,0,5,0
2,53,15,33,NORTHGATE,498,3,0
2,53,18,41,SLU/CASCADE,1606,2,0
2,12,18,41,SLU/CASCADE,1606,2,0
2,53,5,2,BALLARD SOUTH,1965,2,0
2,53,18,41,QUEEN ANNE,1634,2,0
2,53,12,23,DOWNTOWN COMMERCIAL,905,3,0
2,9,22,48,UNIVERSITY,0,1,0
2,1,11,22,ROOSEVELT/RAVENNA,948,4,0
3,15,12,23,DOWNTOWN COMMERCIAL,379,4,0
3,13,12,23,DOWNTOWN COMMERCIAL,379,4,0
2,1,5,2,BALLARD SOUTH,1344,1,0
